	sample08	sample21	sample17	sample22	sample15	sample12	sample13	sample14	sample16	sample57	sample61	sample62	sample63	sample59	sample69	sample65	sample66	sample68	sample75	sample70	sample55	sample72	sample73	sample74	sample76	sample78	sample83	sample24	sample25	sample27	sample29	sample36	sample18	sample23	sample20	sample26	sample28	sample19	sample33	sample37	sample38	sample39	sample30	sample34	sample31	sample32	sample84	sample81	sample85	sample82	sample87	sample80	sample90	sample46	sample93	sample40	sample03	sample35	sample41	sample42	sample05	sample01	sample02	sample50	sample07	sample04	sample91	sample06	sample45	sample43	sample09	sample10	sample49	sample54	sample53	sample79	sample52	sample11
Root;p__Firmicutes;c__Bacilli;o__Bacillales;f__Listeriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00203998368013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015517623586800001	0.0	0.0	0.0	0.0	0.0	0.00030940594059400005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000116144018583	0.0	0.0	0.0	0.0	0.0
Root;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae	0.0	0.000319488817891	0.0	0.0	0.0	0.000652457590257	0.0	0.0	0.00068596515297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000364365093824	0.0	0.0	0.0	0.0	0.000482392667631	0.0	0.0	0.0	0.0	0.00045834765669799997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012130033964100001	0.00012411567581	0.0	0.0	0.0	0.000125093820365	0.0	0.0	0.0	0.006447831184060001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.415647015199999e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016257519102599998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Root;p__Firmicutes;c__Bacilli;o__Lactobacillales;Other	0.0	0.000159744408946	0.0	0.0	0.0	0.0	0.000197882655585	0.0	0.0	0.0	0.000138908181692	7.87835815016e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00024119633381599996	0.00016010246557799997	0.0	0.000184416781927	0.0	0.0	0.0	0.000133850890108	0.0	0.000132222662964	0.0	0.0	0.0	0.00018635855385799998	0.0005684402000909999	0.0007781428324400001	0.00012130033964100001	0.0	0.0	0.00016162922256299998	0.00016498927569700002	0.0	0.0	0.000218245307726	0.0	0.00029308323563900004	0.000440722785368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000208681135225	0.000226090888537	0.0	0.00261734426802	7.92707094728e-05	0.0	0.0	0.0	0.0	0.00016626485992200004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Root;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae	0.0	0.0012779552715699999	0.0	0.00118063754427	0.0	0.0	9.89413277926e-05	0.00040628385698800005	0.0005487721223759998	0.0	0.0	0.0007090522335149999	0.000135998912009	0.0	0.0011235955056199999	0.0	0.0	5.74250602963e-05	0.0	0.0	0.0	0.00041675349030999997	0.0	0.0	0.00482392667631	0.00016010246557799997	0.0	0.0007376671277090001	0.0	0.0	0.0	0.000267701780217	0.0	0.0	0.0	0.000205075621635	0.00267697798929	0.016865449124100002	0.007048658481130001	0.000864603147155	0.00024260067928200002	0.00037234702743000003	0.0	0.0	0.0006599571027880001	0.0	0.00248694354638	0.00152771715408	0.0	0.0	0.0017628911414700001	0.0	0.0	0.00628456510809	0.0	0.0	0.0	0.0009969325153370001	0.00022246941045599996	0.000313021702838	0.0	0.0	0.000523468853603	0.0	8.20142704831e-05	0.0	0.0	0.0	0.000415662149805	0.000128435653737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Root;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae	0.00502349700211	0.0017571884984000001	0.12085836909900001	0.0	0.0	0.12407568508	0.00187988522806	0.19853737811500002	0.00041157909178199994	0.0	0.019030420891799998	0.215709446151	0.00027199782401700004	0.0	0.0	0.0525190431645	0.0	0.00017227518088900004	0.10176094748299999	0.0958280196757	0.0	0.000937695353199	0.10959939531400001	0.024104566287599997	0.0050651230101300005	0.052193403778400004	0.0	0.06030428769019999	0.0	0.0	0.000493644329261	0.00682639539553	0.00022542831379599996	0.00449557054079	0.00154702970297	0.00184568059472	0.17757287329	0.00736116287738	0.0878808549341	0.00025938094414700003	0.0342066957787	0.335484671714	0.00014590020426	0.000323258445127	0.00346477478964	0.000500375281461	0.0832297106856	0.0006547359231779999	0.0004517391959040001	0.00029308323563900004	0.00705156456589	0.00022177866489200002	0.0005672149744750001	0.0030165912518899996	0.22419186652800002	0.014915478952600002	0.24930264993	0.0401840490798	0.0004449388209119999	0.005321368948249999	0.00384354510513	0.02250174703	0.00889897051125	0.00023781212841900005	0.000328057081932	7.51653638004e-05	0.000975451146155	0.00127280441239	0.00016626485992200004	0.00019265348060599997	0.0	0.0	0.000232288037166	0.0	0.0041335978836	0.0	0.0	0.00232685464002
Root;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae	0.0	0.0	0.0	0.0	0.00966572694321	0.00010874293170899999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000665041010862	0.0	0.0	0.0	0.0	0.0	0.0006188118811880001	5.12689054089e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00221778664892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00951365537604	0.0	0.0	0.0	0.0	0.0	0.0	0.00664641093809	0.0	0.0	0.0	0.0	0.0	0.0
Root;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae	0.0	0.00047923322683699995	0.0	0.0	0.0012082158679000002	0.000543714658547	0.0	0.0018959913326099997	0.0	0.0	0.0	0.000236350744505	0.0	0.000376081233546	0.0	0.0	0.00380067567568	0.0	0.0	0.0	0.000658947566601	0.00031256511773299994	0.0	0.0	0.0	0.00112071725905	0.0	0.0	0.0	0.000114586914174	0.00024682216463	0.0009369562307589999	0.0	0.000264445325929	0.0	0.0032812099461699998	0.0	0.00018635855385799998	0.00227376080036	0.150268026976	0.000363901018923	0.0	0.0	0.0	0.00016498927569700002	0.000125093820365	0.0	0.00152771715408	0.00150579731968	0.00146541617819	0.0	0.0008871146595700001	0.0	0.000502765208648	0.0	0.0	0.0	7.66871165644e-05	0.00022246941045599996	0.000313021702838	0.0	0.0	0.0	0.00126833135157	0.0	0.0244287432351	0.00032515038205199997	0.0	0.0055698728073800005	0.0014127921911099997	0.00024003840614500002	0.0	0.0	0.0	0.00140542328042	0.0	0.0	0.0
Root;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae	0.00016204829039100001	0.00862619808307	0.007553648068670001	0.0114128295946	0.024164317358	0.0107655502392	0.024141683981400004	0.010292524377	0.007682809713270001	0.0029702970297	0.0015279899986099998	0.0137871267628	0.00571195430437	0.00300864986837	0.023595505617999998	0.00146999866364	0.00464527027027	0.0016653267485899998	0.0006233442418580001	0.00728730187648	0.0039536853996	0.013700770994	0.00925925925926	0.0	0.05499276411	0.014569324367599999	0.005863628748529999	0.0219455970493	0.0130791398803	0.0026354990260100005	0.004442798963350001	0.0187391246152	0.004959422903520001	0.009123363744549999	0.0207301980198	0.020815175596	0.0169541939322	0.0683935892657	0.040131878126400004	0.0140930312986	0.028869480834499996	0.00794340325183	0.00525240735337	0.0607725876839	0.029368091074099996	0.00175131348511	0.00754372875736	0.005456132693149999	0.0028610149073899998	0.026963657678799997	0.0617011899515	0.0669771567975	0.0	0.0751633986928	0.0	0.0008286377195890001	0.0141794514179	0.0233128834356	0.0222469410456	0.0547787979967	0.07574044766	0.00265548567435	0.027394870005200002	0.00245739199366	0.0027884851964200003	0.0119512928443	0.0069907332141099995	0.0091924763117	0.00423975392801	0.005715386591319999	0.000660105616899	0.0660843144702	0.00301974448316	0.021000617665200002	0.020667989418	0.0050420168067200006	0.00577240241891	0.0006843690117710001
Root;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;Other	0.00016204829039100001	0.00047923322683699995	0.000515021459227	0.0	0.00483286347161	0.0738364506307	0.0039576531117	0.000135427952329	0.00041157909178199994	0.0	0.0	7.87835815016e-05	0.0006799945600440001	0.000188040616773	0.0	0.0	0.0	0.00017227518088900004	0.0	0.000182182546912	0.000188270733315	0.0	0.0	0.0	0.000482392667631	0.0	0.0	0.0	0.00044336067390800005	0.0	0.000123411082315	0.000401552670325	0.0	0.007140023800079999	0.00835396039604	0.0008715713919510001	0.00535395597858	0.000652254938502	0.000227376080036	0.000864603147155	0.000363901018923	0.0	0.0122556171579	0.0	0.0	0.0	0.0	0.0010912265386300002	0.000301159463936	0.00234466588511	0.0	0.0	0.0	0.000251382604324	0.0	0.00016572754391799998	0.0	0.000306748466258	0.00014831294030399997	0.000626043405676	0.0	0.0	0.0	0.00031708283789099996	0.000164028540966	0.0	0.00016257519102599998	0.0	0.000249397289883	0.000577960441819	0.00102016322612	0.0	0.000232288037166	0.0	0.0	0.0	0.000183250870442	0.000136873802354
Root;p__Firmicutes;c__Clostridia;o__Clostridiales;f__	0.0	0.0	0.0	0.0	0.0	0.00010874293170899999	0.0	0.000270855904659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00015583606046399998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.22083909636e-05	0.000665041010862	0.0	0.000123411082315	0.0	0.0	0.0	0.0	0.0	0.00059488399762	0.0031680954155799998	0.00034106412005500004	0.0	0.000363901018923	0.0	0.00306390428947	0.00016162922256299998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000383435582822	0.0	0.0016694490818	0.0	0.00013976240391299998	0.000872448089339	0.0	0.00213237103256	0.0	0.00048772557307800004	0.000282845424975	0.0005819270097259999	0.0	6.00096015362e-05	0.00018989745537400002	0.0	0.0	0.0	0.0	9.16254352208e-05	0.000821242814125
Root;p__Firmicutes;c__Clostridia;o__Clostridiales;f__ClostridialesFamilyXI.IncertaeSedis	0.045535569599699996	0.07827476038339999	0.00206008583691	0.0121999212908	0.0877970197342	0.0040234884732499995	0.0311665182547	0.00568797399783	0.0249691315681	0.161386138614	0.06889845811919999	0.050263924998000004	0.0140078879369	0.000752162467093	0.08314606741569999	0.014699986636399999	0.0711570945946	0.021706672792000004	0.006856786660430001	0.03661869192930001	0.0149675232985	0.05324025838719999	0.010959939531399999	0.0198608046172	0.000723589001447	0.104546910022	0.0	0.0440756108806	0.07315451119489999	0.07345021198580001	0.00024682216463	0.08031053406510001	0.0105951307484	0.0649213275155	0.0309405940594	0.016918738784900002	0.00416418798334	0.0100633619083	0.0457025920873	0.167819470863	0.000727802037846	0.035869430309	0.0	0.0	0.0755650882693	0.0891918939204	0.00547127580204	0.019205587079900003	0.030417105857599998	0.0	0.103569854561	0.0915945886006	0.008697296275290001	0.111236802413	0.000521376433785	0.050132582035099994	0.0202231520223	0.127300613497	0.0659992584353	0.0275459098497	0.03843545105130001	0.0352201257862	0.0450183214099	0.106064209275	0.0828344131879	7.51653638004e-05	0.021134774833400004	0.00311129967473	0.0556155956439	0.00218340611354	6.00096015362e-05	0.00303835928599	0.00301974448316	0.0	0.0687830687831	0.0	0.00540590067803	0.0146454968519
Root;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	0.0012963863231199998	0.0011182108626199999	0.00240343347639	0.0	0.028594442206999998	0.100804697695	0.0064311863065200005	0.0010834236186300001	0.00137193030594	0.0	0.000416724545076	0.00220594028205	0.0013599891200899998	0.00131628431741	0.0011235955056199999	0.00013363624214899998	0.0	0.000401975422074	0.00015583606046399998	0.00109309528147	0.0016003012331700002	0.00145863721609	0.0013227513227500002	0.000509251400441	0.00361794500724	0.0006404098623119999	0.00033506449991599997	0.0009220839096360001	0.0024384837065	0.0	0.00135752190547	0.0008031053406510001	0.00022542831379599996	0.0121644849927	0.0126856435644	0.00220456293258	0.007138607971449999	0.0031680954155799998	0.0012505684402	0.009251253674559999	0.0035177098495900003	0.00012411567581	0.031806244528700005	0.00258606756102	0.0023098498597600003	0.0	0.00033159247285099997	0.00261894369271	0.000301159463936	0.0052754982415	0.000440722785368	0.0008871146595700001	0.000756286632634	0.00125691302162	0.0033889468196	0.000580046403712	0.000232450023245	0.0023773006135	0.0008898776418239998	0.00542570951586	0.000452181777074	0.0	0.00331530273949	0.00126833135157	0.0025424423849699997	0.00120264582081	0.00292635343847	0.0011313816999	0.0005819270097259999	0.00147701001798	0.00420067210754	0.00151917964299	0.000348432055749	0.0006176652254480001	0.00190145502646	0.0	0.00109950522265	0.00191623323296
Root;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae	0.00153945875871	0.000638977635783	0.0032618025751100003	0.0	0.00281917035844	0.007177033492819999	0.00108835460572	0.0	0.00041157909178199994	0.0	0.000972357271843	0.0014968880485300002	0.005575955392359999	0.0	0.00674157303371	0.00026727248429799996	0.0	0.00017227518088900004	0.00015583606046399998	0.0	0.00112962439989	0.0	0.0007558578987150001	0.0016975046681400002	0.00337674867342	0.000480307396734	0.0	0.0008298755186719999	0.005763688760810001	0.0	0.000493644329261	0.000133850890108	0.0	0.000528890651858	0.00123762376238	0.000205075621635	0.00059488399762	0.00037271710771499995	0.000113688040018	0.00553346014179	0.0019408054342599998	0.00024823135162	0.042456959439699994	0.000323258445127	0.00197987130836	0.00037528146109599996	0.0	0.0	0.00075289865984	0.00029308323563900004	0.0	0.0	0.0	0.0	0.0	0.000497182631753	0.00011622501162299999	0.0	0.0004449388209119999	0.006260434056760001	0.00113045444269	0.000279524807827	0.0010469377072100002	0.0009512485136739998	0.00377265644222	0.00045099218280199993	0.00211347748334	0.000565690849951	0.0	0.00019265348060599997	0.00300048007681	0.00284846183061	0.000116144018583	0.0012353304509	0.00041335978836000003	0.0	0.000641378046546	0.0012318642211900002
Root;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae	0.00016204829039100001	0.008945686900959999	0.00103004291845	0.0003935458480909999	0.0322190898107	0.00413223140496	9.89413277926e-05	0.00216684723727	0.0008231581835639999	0.0	0.000277816363384	0.00196958953754	0.00503195974432	0.00131628431741	0.0011235955056199999	0.0	0.0211148648649	0.000114850120593	0.0012466884837200002	0.00091091273456	0.000188270733315	0.0022400500104200003	0.0017006802721099999	0.00016975046681400003	0.0069946936806599995	0.00432276657061	0.0013402579996600003	0.0023052097740900003	0.00133008202172	0.00825025782056	0.000740466493891	0.004417079373579999	0.0015779981965699998	0.0018511172815000002	0.00278465346535	0.00123045372981	0.00148720999405	0.021431233693599998	0.00420645748067	0.00492823793879	0.00218340611354	0.0012411567580999999	0.011234315728	0.00905123646355	0.00346477478964	0.000625469101826	0.0014092680096199999	0.000872981230904	0.0018069567836199998	0.00263774912075	0.0149845747025	0.00975826125527	0.000378143316317	0.007164404223229999	0.0	0.00074577394763	0.000755462575546	0.051073619631900005	0.00074156470152	0.00417362270451	0.0067827266561200006	0.00041928721174	0.00366428197522	0.0011097899326199998	0.000574099893381	0.00120264582081	0.0034140790115400003	0.000707113562438	0.0003325297198440001	0.00231184176727	0.00138022083533	0.00208887200912	0.000116144018583	0.0	0.00041335978836000003	0.0	0.00045812717610400005	0.000273747604708
Root;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae	0.0	0.0	0.0	0.0	0.020539669754299997	0.000652457590257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000188040616773	0.0022471910112399998	0.0	0.00021114864864900002	0.000114850120593	0.0	0.000364365093824	0.000188270733315	0.00239633256929	0.0	0.00033950093362800006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000125093820365	8.28981182127e-05	0.0	0.0	0.00029308323563900004	0.0	0.0	0.0	0.000125691302162	0.0	0.0	0.000232450023245	7.66871165644e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000164028540966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00864731315627	0.0	0.0	0.0	0.0
Root;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae	0.0	0.0	0.0013733905579400001	0.0	0.000402738622634	0.0	0.0	0.0	0.00013719303059399996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000633445945946	0.0	0.0	0.0	0.0	0.00036465930402199994	0.0	0.00033950093362800006	0.0	0.0	0.0	0.0	0.0	0.00022917382834899998	0.00024682216463	0.0	0.0	0.0	0.0	0.00030761343245300004	0.00029744199881	9.31792769288e-05	0.000113688040018	0.0006052222030090001	0.0	0.0	0.0	0.0	0.0	0.000125093820365	8.28981182127e-05	0.0	0.0	0.00175849941383	0.0	0.00022177866489200002	0.0	0.000125691302162	0.0	8.28637719589e-05	0.0	0.0	0.0	0.000417362270451	0.0	0.00013976240391299998	0.0010469377072100002	0.0	0.000164028540966	0.0	0.00016257519102599998	0.0	0.0	0.0	0.00018002880460900002	0.00018989745537400002	0.0	0.0	0.0	0.000840336134454	0.0	0.0
Root;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Delftia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000315134326006	0.0	0.0	0.0	0.000668181210744	0.0	5.74250602963e-05	0.00015583606046399998	0.0	0.0	0.0	0.000188964474679	0.0	0.00144717800289	0.00032020493115599995	0.0	0.0	0.00022168033695400003	0.0	0.0	0.0	0.0	0.0	0.0006188118811880001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005836008170409999	0.000646516890254	0.0	0.0	8.28981182127e-05	0.0010912265386300002	0.0	0.0	0.0	0.00022177866489200002	0.000756286632634	0.000502765208648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00048772557307800004	0.0	0.0	6.42178268687e-05	0.0	0.0	0.0	0.011117974058100001	0.00115740740741	0.0	9.16254352208e-05	0.0
Root;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae	0.00016204829039100001	0.000159744408946	0.000171673819742	0.0	0.00161095449054	0.0	0.0	0.0	0.0	0.0	0.000416724545076	0.0	0.0	0.0	0.0	0.0	0.00548986486486	0.0	0.0	0.0	9.41353666573e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015517623586800001	0.00022917382834899998	0.0	0.000133850890108	0.0	0.0	0.0009282178217819999	5.12689054089e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.006857309600229999	0.0	0.0	0.0	0.00016579623642500003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.28637719589e-05	0.0	0.0	0.0	0.0	0.000226090888537	0.0	0.0	0.0	0.000328057081932	0.00015033072760100002	0.00016257519102599998	0.0	0.0	0.0	0.00012001920307200002	0.0	0.0	0.0	0.0	0.0	0.000183250870442	0.000547495209417
Root;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae	0.0	0.0	0.0	0.0	0.0	0.00021748586341900002	0.00108835460572	0.000270855904659	0.0008231581835639999	0.0	0.0	0.00315134326006	0.000815993472052	0.000188040616773	0.00337078651685	0.00026727248429799996	0.00021114864864900002	0.00045940048237099997	0.0	0.000728730187648	0.00047067683328600005	0.0034903104813499997	0.0013227513227500002	0.0	0.000964785335263	0.00016010246557799997	0.0	0.00396496081143	0.0	0.0	0.000123411082315	0.0	0.0	0.0	0.00216584158416	0.000153806716227	0.00267697798929	0.005497577338800001	0.00170532060027	0.000172920629431	0.0	0.00024823135162	0.00043770061278099995	0.0008081461128169999	0.0028048176868500003	0.000125093820365	8.28981182127e-05	0.0	0.000150579731968	0.00498241500586	0.000440722785368	0.00266134397871	0.0	0.000251382604324	0.00182481751825	8.28637719589e-05	0.000290562529056	7.66871165644e-05	7.415647015199999e-05	0.00125208681135	0.000678272665612	0.00013976240391299998	0.0	7.92707094728e-05	0.000410071352415	0.0	0.00032515038205199997	0.0	0.000748191869648	0.00019265348060599997	6.00096015362e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000410621407063
Root;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae	0.0	0.0	0.0	0.0	0.0	0.00217485863419	0.000197882655585	0.000135427952329	0.00041157909178199994	0.0	0.0	0.00110297014102	0.0	0.0	0.0	0.000668181210744	0.000633445945946	5.74250602963e-05	0.00015583606046399998	0.0	0.000188270733315	0.00041675349030999997	0.000566893424036	0.0	0.00144717800289	0.00032020493115599995	0.0	0.0	0.000665041010862	0.000114586914174	0.000123411082315	0.000267701780217	0.0	0.0006611133148219999	0.00154702970297	0.000153806716227	0.0	0.0	0.0	0.00043230157357800004	0.00012130033964100001	0.00024823135162	0.00160490224686	0.00307095522871	0.00032997855139400004	0.000125093820365	0.00016579623642500003	0.0010912265386300002	0.0004517391959040001	0.00117233294256	0.0	0.00022177866489200002	0.000756286632634	0.000502765208648	0.0	0.000248591315877	0.0	0.00023006134969299997	0.00074156470152	0.00699081803005	0.0	0.0	0.0	0.0	8.20142704831e-05	0.0	0.0008128759551289999	0.0	0.0	6.42178268687e-05	0.0	0.0	0.0	0.011735639283499999	0.00115740740741	0.0	9.16254352208e-05	0.0
Root;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae	0.0	0.0	0.000171673819742	0.0	0.000402738622634	0.000543714658547	0.00039576531117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00449438202247	0.0	0.0	0.000287125301482	0.0	0.0	0.00037654146662899996	0.000989789539487	0.000377928949358	0.00033950093362800006	0.00024119633381599996	0.00016010246557799997	0.0	0.0	0.0	0.00045834765669799997	0.0	0.0	0.0	0.000528890651858	0.0	0.0	0.0	0.00037271710771499995	0.000113688040018	0.00025938094414700003	0.0	0.0	0.00014590020426	0.00016162922256299998	0.0009899356541819998	0.0	0.0	0.0	0.000150579731968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.415647015199999e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.42178268687e-05	0.0	0.0	0.0	0.0	0.0019841269841300003	0.000840336134454	0.0	0.0006843690117710001
Root;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae	0.0005671690163670001	0.00047923322683699995	0.0	0.000787091696183	0.0032219089810700003	0.00217485863419	0.000296823983378	0.0	0.0	0.0	0.000555632726768	0.000866619396518	0.0033999728002199994	0.0	0.0	0.0	0.000633445945946	0.0006891007235560002	0.0	0.0005465476407359999	0.0035771439329799998	0.0029693686184600002	0.0020786092214700003	0.0	0.0	0.0	0.00016753224995799998	0.0009220839096360001	0.0	0.000114586914174	0.0	0.000133850890108	0.00022542831379599996	0.000396667988893	0.00371287128713	0.00010253781081799998	0.0	0.00139768915393	0.0005684402000909999	0.0	0.00145560407569	0.00012411567581	0.00029180040852099995	0.0017779214482000001	0.00197987130836	0.000125093820365	8.28981182127e-05	0.000218245307726	0.0	0.000879249706917	0.0	0.00022177866489200002	0.0011344299489500001	0.000628456510809	0.00104275286757	0.0	0.000581125058113	7.66871165644e-05	0.0005932517612159999	0.000834724540902	0.000452181777074	0.0	0.000523468853603	7.92707094728e-05	0.000492085622898	0.00015033072760100002	0.00032515038205199997	0.0	0.0	0.00019265348060599997	0.00012001920307200002	0.0	0.0	0.0	0.0	0.0	0.0	0.000136873802354
Root;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Corynebacteriaceae;Other	0.000243072435586	0.0	0.0025751072961399998	0.0	0.0	0.00021748586341900002	0.0	0.0	0.0	0.0	0.0	7.87835815016e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000364365093824	0.0	0.0	0.0034013605442199998	0.00271600746902	0.0	0.0	0.00033506449991599997	0.000276625172891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00029744199881	0.0	0.00113688040018	0.0	0.00012130033964100001	0.00024823135162	0.0	0.0	0.0	0.0	0.0004973887092759999	0.0	0.000301159463936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.81125058113e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000410071352415	0.0	0.0	0.0	0.0	0.0	6.00096015362e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Root;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Corynebacteriaceae;g__	0.007859342083939999	0.00047923322683699995	0.0176824034335	0.035812672176300006	0.029399919452299996	0.000978686385385	0.027703571781900003	0.00609425785482	0.020167375497299998	0.166336633663	0.0	0.0237926416135	0.0005439956480349999	0.0015043249341900001	0.011235955056200002	0.0179072564479	0.00253378378378	0.164350522568	0.00592177029765	0.000364365093824	0.000282406099972	0.0656907689102	0.0343915343915	0.024104566287599997	0.000482392667631	0.0025616394492499997	0.0100519349975	0.012540341170999999	0.011527377521600001	0.0	0.00481303221029	0.0267701780217	0.015103697024299999	0.0881925161973	0.08601485148509999	0.108331197129	0.027959547888199997	0.015747297801	0.0325147794452	0.000691682517724	0.010795730227999999	0.040461710314000005	0.0	0.024567641829599998	0.0407523510972	0.0262697022767	0.0235430655724	0.0185508511567	0.0	0.010550996483	0.0559717937417	0.013528498558399998	0.0	0.0497737556561	0.0367570385819	0.019555850182299998	0.024232914923299997	0.013420245398799999	0.012235817575100002	0.009390651085139999	0.047252995704300006	0.011320754717000002	0.0177979410225	0.0	0.029443123103400002	0.00037582681900199996	0.0014631767192300003	0.0053740630745299995	0.000498794579766	0.0	0.024783965434500003	0.06855298138999999	0.000232288037166	0.0382952439778	0.00248015873016	0.0210084033613	0.000366501740883	0.000410621407063
Root;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000630268652013	0.000135998912009	0.0	0.00674157303371	0.0	0.0	0.0	0.0	0.0	9.41353666573e-05	5.20941862888e-05	0.0013227513227500002	0.0	0.0	0.0	0.0	0.000184416781927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.12689054089e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00043770061278099995	0.0	0.0	0.0	0.0	0.0	0.0	0.00175849941383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000313021702838	0.0	0.0	0.0	0.0	8.20142704831e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
